product_id,pharmacy_id,stock,price
840,425,54,40589
2388,425,34,29598
8501,425,73,23647
6771,425,97,1815
1445,425,40,12543
10060,425,30,24267
2603,425,71,27029
11950,425,30,35320
2915,425,55,12229
994,425,91,6085
2375,426,70,40044
11422,426,13,6817
5544,426,32,38750
1772,426,98,18895
4982,426,28,35397
7449,426,95,40569
3408,426,72,32477
10428,426,98,44860
1051,426,81,46355
6566,426,83,3433
3520,427,35,24761
922,427,83,41919
4358,427,58,39350
5515,427,40,41972
7199,427,94,3920
7615,427,31,44731
8885,427,85,21465
11152,427,87,36263
8838,427,84,29019
3621,427,82,30880
1437,428,45,49496
5032,428,64,9960
3625,428,13,40549
5220,428,15,13129
9158,428,40,12543
7999,428,10,40931
8014,428,24,31011
4010,428,26,36626
2387,428,97,43158
1147,428,0,47611
4363,429,34,18758
6432,429,0,2847
482,429,63,23045
9971,429,14,46808
6276,429,96,32946
1311,429,66,37111
7826,429,19,19753
6125,429,87,31544
3574,429,9,25594
10313,429,19,36096
1731,430,93,17277
4792,430,51,47038
6017,430,94,26578
2663,430,89,1442
7714,430,7,44208
1120,430,88,49119
354,430,95,38354
5102,430,88,34158
3814,430,90,16821
9842,430,34,4787
10572,431,44,15288
3397,431,8,28886
11553,431,32,25309
222,431,19,46343
11955,431,22,16921
6692,431,74,3806
7891,431,58,17015
4065,431,55,28950
9634,431,57,30486
1913,431,2,32109
2372,432,99,39895
10672,432,93,49439
1715,432,87,6700
3188,432,25,30098
10792,432,91,27832
3301,432,7,18361
2613,432,12,20583
8681,432,16,22207
4018,432,75,1336
8813,432,47,38042
1700,433,92,29138
6886,433,27,9656
4603,433,83,43182
3185,433,40,30147
7150,433,40,14387
2362,433,81,12959
10517,433,48,23155
1879,433,94,10198
9393,433,14,7892
2414,433,90,47599
5293,434,44,18375
7330,434,99,19822
7158,434,53,7873
1266,434,71,14319
7036,434,96,12541
986,434,44,46564
11130,434,3,22509
10384,434,80,12137
3019,434,69,6986
4651,434,21,20366
9206,435,91,28977
7311,435,1,40157
8033,435,38,35480
2393,435,46,35678
7302,435,80,30771
3272,435,21,15637
7156,435,37,45507
10665,435,69,14956
9344,435,0,12986
8611,435,14,10433
7511,436,62,30339
2268,436,97,9904
8010,436,64,21887
4648,436,83,42558
6446,436,29,30970
10971,436,56,35666
8576,436,24,22015
1501,436,20,48429
11940,436,55,5837
8227,436,13,32935
1897,437,28,11854
8529,437,1,25203
7699,437,32,32633
241,437,21,23126
9408,437,88,20700
9798,437,29,2035
6099,437,90,16804
4445,437,31,28044
9739,437,10,38818
2825,437,52,29352
10679,438,97,17276
8647,438,17,3939
458,438,90,38444
3763,438,96,34872
2664,438,67,29197
4679,438,93,22820
10306,438,6,44907
2769,438,49,25732
11123,438,65,27639
3643,438,51,3218
5365,439,56,41308
3870,439,50,46232
5,439,61,25720
5232,439,4,4145
5430,439,23,42886
8418,439,38,30329
8831,439,6,43548
9043,439,88,1308
8506,439,91,20929
1733,439,41,11705
6482,440,43,8343
3675,440,84,44949
10685,440,59,497
10888,440,42,21348
4603,440,9,723
835,440,95,32624
937,440,75,10510
6808,440,81,40129
1291,440,57,44091
7581,440,23,33043
5228,441,94,7655
4770,441,41,26458
2540,441,67,34659
297,441,48,46217
1487,441,49,3984
9496,441,32,23577
8975,441,79,46834
6373,441,59,49205
11779,441,39,29118
6022,441,68,26843
2058,442,95,30854
1006,442,53,41175
6769,442,98,49622
3629,442,7,18773
7157,442,10,41300
2451,442,84,21077
10955,442,87,34292
906,442,58,41853
826,442,37,10170
4122,442,62,10042
2445,443,50,2747
10957,443,83,33632
1160,443,10,47312
2779,443,40,6177
10382,443,32,15892
8766,443,82,44726
2356,443,82,21001
10851,443,30,33891
10948,443,17,21513
6641,443,47,2524
6918,444,42,32086
10732,444,72,41188
7698,444,21,8384
1054,444,2,10121
11866,444,66,23602
7102,444,3,43890
7442,444,34,20223
6739,444,55,45135
7305,444,96,38617
4068,444,38,43981
7056,445,41,203
3297,445,89,22026
5491,445,95,39290
2679,445,25,4006
11331,445,48,11088
10498,445,43,26971
5831,445,19,16954
11562,445,8,7279
2374,445,87,17027
4377,445,18,20769
5653,446,40,21937
6133,446,90,17647
10368,446,45,31833
2538,446,92,30978
8420,446,25,4191
10631,446,49,2154
4955,446,70,17078
10776,446,99,12139
7852,446,69,14617
359,446,29,2238
261,447,21,26996
6680,447,17,8654
4384,447,2,19274
6595,447,38,29608
4597,447,25,46556
9358,447,10,27587
9274,447,67,10648
10879,447,44,42159
6588,447,39,13819
10626,447,65,49750
1355,448,82,6105
1792,448,67,44144
6044,448,54,21382
1444,448,65,25179
9627,448,28,43720
11676,448,33,43692
11953,448,31,1647
1456,448,69,38872
340,448,52,49834
7005,448,3,6392
1193,449,41,11377
10112,449,1,29349
7742,449,20,3061
731,449,88,34638
5905,449,86,19472
9074,449,81,30313
9557,449,16,19067
1584,449,18,20412
11964,449,86,19291
10480,449,28,30054
5125,450,2,1669
7088,450,89,45105
253,450,66,42209
6679,450,0,26372
6534,450,78,11200
8927,450,95,25681
11473,450,80,18242
4726,450,60,32804
203,450,12,6419
7833,450,43,49381
7218,451,86,21280
3387,451,77,34499
2766,451,77,32226
142,451,8,35529
1002,451,7,7215
11252,451,22,19431
11106,451,42,18810
3975,451,79,21489
7550,451,46,29884
1142,451,51,47890
3209,452,9,45636
2597,452,57,30720
10086,452,79,13988
10465,452,41,42159
9338,452,55,36207
4017,452,87,44178
10427,452,41,27070
9919,452,21,48036
6352,452,65,11913
9711,452,66,47110
8217,453,15,42617
1116,453,81,29488
624,453,16,17567
10726,453,77,28518
7571,453,53,42359
331,453,13,38455
3952,453,55,48478
1094,453,63,27671
10020,453,3,26647
5428,453,39,39657
8021,454,49,20276
2280,454,12,33114
3038,454,88,42347
7177,454,56,1419
10002,454,89,10693
10190,454,39,26982
5407,454,28,13715
11747,454,58,27754
6839,454,65,48863
11257,454,18,27201
7461,455,80,34167
5032,455,23,42510
2154,455,65,47942
9906,455,54,30781
2494,455,20,2882
2637,455,61,39933
10721,455,9,49552
11389,455,76,38750
11579,455,38,10916
4110,455,72,3535
10942,456,14,31450
6154,456,53,1790
1866,456,55,9268
8306,456,33,26461
6517,456,13,9130
10621,456,73,28819
1852,456,27,13006
7695,456,78,353
3566,456,72,21788
2075,456,60,29870
3364,457,68,45363
8090,457,11,41605
2164,457,69,10410
712,457,85,31442
10681,457,12,16329
1472,457,85,9007
9276,457,20,37742
2833,457,61,31007
6826,457,57,32423
4213,457,13,31701
1274,458,77,24394
11362,458,20,26639
5674,458,18,28765
3312,458,75,45000
3720,458,43,9784
6995,458,2,22738
8494,458,93,13613
7597,458,65,10021
10784,458,29,22212
2552,458,42,45687
9621,459,53,33263
3519,459,3,35627
11217,459,37,28600
3251,459,60,12562
10823,459,24,692
6599,459,76,32511
1722,459,3,385
4111,459,81,31062
7940,459,37,19783
1608,459,65,23493
5236,460,32,41840
8836,460,81,27691
6226,460,77,42670
7139,460,11,36947
7920,460,33,37121
10251,460,6,14787
8821,460,60,3058
10874,460,12,25423
217,460,43,36301
6372,460,79,27939
4296,461,78,22022
8911,461,75,34945
9138,461,44,7147
5898,461,82,35847
3709,461,15,9501
10228,461,1,31732
1395,461,11,49914
100,461,95,31603
5719,461,15,29054
1848,461,48,41815
11069,462,14,36008
10012,462,63,5959
7021,462,4,37333
7073,462,55,44041
1013,462,79,27697
6966,462,80,5
7246,462,4,32929
8669,462,1,45293
5949,462,80,6675
11453,462,12,5356
5831,463,77,4488
8004,463,19,8728
5927,463,13,13145
5480,463,53,21997
11077,463,20,47025
2085,463,100,35647
3595,463,83,32968
9488,463,65,47149
2588,463,86,21266
6267,463,57,11337
5327,464,43,10478
7844,464,28,7138
582,464,27,48129
1515,464,98,29778
2159,464,24,36199
11826,464,83,12529
10423,464,91,34101
11674,464,17,10428
3911,464,4,16849
9413,464,76,9526
9835,465,83,12654
9285,465,8,41711
9720,465,42,25569
1663,465,97,47373
1592,465,95,8574
11399,465,87,11621
7105,465,42,3
6994,465,82,2878
7830,465,17,2537
1223,465,32,16914
9895,466,69,33407
7307,466,54,45669
9372,466,31,47256
6043,466,35,9138
6197,466,37,17723
3713,466,16,10243
11402,466,26,14845
6289,466,69,22480
7329,466,6,2898
11181,466,14,22408
49,467,87,3513
9516,467,42,5991
623,467,85,24259
3395,467,70,1437
4844,467,57,41070
10450,467,70,21723
9786,467,47,21697
7224,467,48,10315
10283,467,99,9134
9130,467,23,43001
5865,468,49,13843
6340,468,16,29972
4808,468,59,42963
4345,468,72,45330
9631,468,4,46000
4252,468,22,29307
8886,468,93,35217
69,468,81,31355
8510,468,46,33344
6878,468,70,18735
6065,469,51,6879
11496,469,55,8392
10331,469,86,26406
1660,469,73,3046
4183,469,56,39411
10049,469,32,6203
10956,469,56,18646
7513,469,7,47126
8391,469,38,44811
9052,469,31,13639
336,470,15,27919
10806,470,48,4618
6277,470,80,18570
1128,470,62,35976
2118,470,60,4461
24,470,20,35173
333,470,24,25787
1289,470,28,16854
7415,470,40,44098
8029,470,74,40282
5864,471,39,6389
7678,471,92,49706
7766,471,62,6845
3484,471,51,4377
3624,471,33,34371
1731,471,20,7275
11148,471,88,4044
10460,471,63,43014
10953,471,81,40189
2191,471,16,11745
3511,472,19,3108
5536,472,86,13646
339,472,8,2342
9598,472,5,39608
9518,472,18,34588
3665,472,16,17166
6846,472,61,31676
2640,472,12,44801
4706,472,2,10092
10736,472,15,6890
3138,473,79,15709
11777,473,37,9324
126,473,3,30148
8849,473,84,15313
4179,473,46,17081
10060,473,34,47287
4283,473,39,42946
3235,473,88,42540
2039,473,37,6718
8327,473,11,28072
221,474,53,9199
470,474,55,3213
2157,474,88,21962
218,474,21,38220
9814,474,89,46479
7973,474,66,14933
10181,474,87,38045
771,474,89,6507
1023,474,12,22906
7823,474,90,12650
4311,475,99,11286
5443,475,9,44185
1272,475,29,4901
11567,475,50,13264
6844,475,71,6939
10768,475,29,14860
7702,475,47,31955
10848,475,80,33531
5499,475,1,39166
11717,475,42,14452
8061,476,93,19915
8451,476,28,17109
6649,476,69,12017
10453,476,66,37185
5551,476,4,3273
1814,476,74,10469
5427,476,51,44564
1899,476,3,4866
433,476,0,42357
8255,476,78,19624
10845,477,21,46387
4352,477,4,46252
8938,477,5,42298
8945,477,51,4759
4503,477,54,33262
1652,477,45,43782
1874,477,28,36569
1464,477,47,31445
1473,477,46,18449
2058,477,66,30722
1914,478,89,40792
539,478,66,49053
3974,478,67,35724
9875,478,81,47287
3488,478,77,36463
11503,478,94,46316
768,478,1,28795
11606,478,75,34180
391,478,98,17983
4930,478,93,44546
11855,479,1,15351
6131,479,92,46781
9735,479,80,28490
6128,479,59,45328
2286,479,50,48526
11302,479,7,44323
2365,479,70,44073
360,479,38,14795
5813,479,79,29573
8521,479,51,11345
1209,480,11,45449
4643,480,53,21976
2014,480,87,30450
8230,480,69,23010
6561,480,73,8254
5206,480,100,37652
6542,480,21,15098
10615,480,83,13700
11074,480,21,30363
72,480,23,13847
4113,481,97,25509
5760,481,55,28204
4848,481,9,34731
4983,481,15,24488
2364,481,82,27327
10517,481,88,16587
9253,481,95,24275
10435,481,60,38147
4982,481,19,7107
2635,481,95,44297
9730,482,1,22415
8444,482,37,37827
7978,482,66,25391
800,482,80,17569
657,482,49,26657
5499,482,94,32600
8292,482,27,31335
10303,482,13,2798
8402,482,0,44105
6907,482,81,8601
6218,483,2,17141
11647,483,39,3392
2811,483,76,31987
1679,483,66,11430
1323,483,55,46847
10687,483,37,47130
7292,483,97,19693
4414,483,86,26273
6513,483,65,6938
1276,483,6,36293
9620,484,75,12944
674,484,45,8421
3046,484,59,20353
186,484,98,34239
458,484,42,23281
6522,484,4,20896
6066,484,54,16803
5962,484,35,43623
1520,484,78,13541
9952,484,20,19965
11463,485,63,29702
11054,485,69,22642
8246,485,25,20329
4363,485,75,20532
1979,485,65,20956
1089,485,39,46295
10934,485,1,28990
9431,485,45,16501
1452,485,76,35828
1444,485,51,12152
8246,486,10,32364
87,486,64,39734
11186,486,18,32834
9608,486,73,27988
2671,486,69,22709
7075,486,25,16823
10527,486,88,7600
1767,486,1,11469
2515,486,94,16524
1682,486,34,13926
8368,487,40,4129
2210,487,7,2280
1997,487,6,7633
8893,487,48,37656
10780,487,0,351
540,487,55,30498
4322,487,58,36235
9209,487,77,34668
1283,487,82,854
11598,487,55,9962
9961,488,49,29156
6155,488,7,10317
2904,488,29,3994
7062,488,73,39387
2809,488,51,10641
1076,488,5,14745
11598,488,92,41771
3293,488,81,35432
7130,488,88,25206
11914,488,86,23246
3697,489,90,49428
6531,489,26,11638
5021,489,12,7261
10153,489,62,18200
3094,489,37,2724
11119,489,33,28167
1947,489,74,29243
8594,489,29,21899
7145,489,74,35660
3265,489,75,24925
9689,490,99,8855
9721,490,53,26743
8845,490,23,24276
7362,490,23,14559
5341,490,99,29603
583,490,45,13973
4674,490,63,10677
553,490,32,19386
1903,490,28,13598
4774,490,20,2997
2796,491,20,17007
10713,491,79,40482
2364,491,14,5181
10703,491,15,32459
6216,491,49,19489
5856,491,66,15607
9807,491,90,18215
10491,491,5,8173
10470,491,48,14259
7008,491,75,784
10340,492,33,31904
654,492,75,13223
7485,492,42,24545
7951,492,24,37051
3940,492,79,10073
1313,492,80,5508
1843,492,72,28502
2082,492,62,35185
5449,492,24,26312
4448,492,82,17984
9407,493,9,37711
4353,493,60,49267
1782,493,31,22731
5353,493,44,18738
1711,493,9,29264
7445,493,14,7041
5436,493,83,34898
815,493,21,22186
1704,493,17,13835
6311,493,55,23538
5482,494,3,47954
6213,494,33,22074
10211,494,40,49146
1589,494,15,8021
4696,494,62,11058
8034,494,0,35126
11970,494,19,8340
11712,494,46,26891
8450,494,37,10320
8939,494,67,31837
4575,495,65,23141
1857,495,78,7038
5755,495,66,24598
11032,495,5,18709
4681,495,17,16514
4902,495,8,33592
3450,495,29,33640
11560,495,94,43797
3252,495,89,2236
10919,495,22,39778
5438,496,17,11262
7208,496,98,38708
6969,496,21,15387
9458,496,58,13941
7190,496,88,4518
9234,496,82,12807
1556,496,90,12771
7610,496,10,21915
11075,496,72,20367
6442,496,69,45382
909,497,4,38704
3216,497,60,10922
8138,497,48,4436
1307,497,34,47270
1737,497,23,25856
7520,497,42,33109
10694,497,55,33247
5858,497,79,20798
3399,497,4,11869
4714,497,50,39954
2582,498,22,38500
2224,498,75,41985
4760,498,60,25565
4884,498,16,43054
10312,498,71,23975
7537,498,85,48521
11207,498,4,32985
6695,498,11,18861
2788,498,8,47560
10248,498,29,23274
3736,499,25,29161
9900,499,28,44069
6888,499,98,3632
6817,499,56,32949
2913,499,47,424
7605,499,54,3966
6635,499,16,6323
8165,499,37,11634
8114,499,33,49393
6292,499,8,14248
3861,500,30,36607
10089,500,14,33645
729,500,36,35702
1185,500,95,23044
7605,500,85,24643
6257,500,29,27157
5834,500,51,37088
5791,500,43,2966
7024,500,90,17869
653,500,21,36569
5337,501,35,40184
6583,501,24,3966
5671,501,55,26492
4246,501,59,20001
4500,501,77,49627
6392,501,23,38544
8471,501,1,35051
5172,501,49,453
5847,501,64,49149
10274,501,46,9303
6918,502,11,12990
11362,502,94,11185
11737,502,13,20423
11970,502,23,25393
5753,502,62,41475
8920,502,10,35774
7158,502,65,44079
1121,502,41,7534
9993,502,66,23468
7116,502,7,46138
4853,503,3,43026
7132,503,14,4265
4658,503,57,43312
8908,503,10,47806
6202,503,47,13103
9843,503,75,1996
6424,503,73,2055
4141,503,2,49902
14,503,30,27615
508,503,82,3145
7564,504,10,48644
927,504,45,43490
1741,504,37,7527
11334,504,9,38678
4330,504,47,25908
544,504,61,17070
1193,504,80,28724
5319,504,34,32793
8917,504,96,23394
6366,504,15,47739
4782,505,73,16805
10553,505,4,25443
9868,505,49,3463
10217,505,64,586
10595,505,84,36853
8484,505,78,39692
11382,505,51,2673
8065,505,33,31931
10680,505,50,49501
8573,505,31,3984
3328,506,4,34546
10940,506,95,9790
4225,506,75,18776
2968,506,27,34891
7532,506,61,18658
11185,506,1,27995
2794,506,41,33254
3759,506,26,247
10996,506,85,14407
4031,506,15,40013
5974,507,64,28390
1797,507,76,25241
2988,507,44,29312
2937,507,12,6037
9056,507,13,525
4095,507,23,19578
9536,507,95,32705
83,507,41,36629
7193,507,67,37604
5414,507,74,43055
466,508,11,45976
3603,508,97,34405
2588,508,58,31757
10708,508,98,5770
7739,508,71,9023
11172,508,63,36213
4362,508,60,31730
9450,508,59,49491
3719,508,5,14243
7122,508,10,1493
6747,509,46,2449
4759,509,40,4469
10553,509,18,46381
9932,509,54,44500
3606,509,36,44184
1788,509,73,16329
1979,509,6,938
9894,509,17,30699
92,509,50,394
6680,509,46,9958
8573,510,20,1151
7921,510,25,40606
10096,510,64,47299
6336,510,13,13581
5534,510,55,30126
7264,510,13,9096
7205,510,2,29704
3776,510,23,4857
2844,510,90,49893
3923,510,89,29653
3489,511,17,33502
6654,511,70,39754
11552,511,61,48341
4293,511,87,24175
10161,511,88,35031
7443,511,42,20144
1853,511,2,12526
14,511,93,36568
2841,511,65,36364
1861,511,65,31054
8601,512,28,23373
2358,512,77,48805
3333,512,5,22090
11301,512,57,36168
7102,512,88,24688
6565,512,15,22078
11437,512,51,13270
4248,512,13,49233
11256,512,25,14048
5452,512,98,25640
480,513,8,37625
11255,513,96,4356
11355,513,45,22027
10042,513,5,8630
11727,513,42,8609
7278,513,46,14159
2071,513,50,34907
1102,513,100,29339
741,513,45,46537
11873,513,70,29081
11170,514,71,19817
7701,514,16,18937
6347,514,50,34282
11334,514,28,3392
4554,514,14,35622
10083,514,25,41267
11113,514,1,11354
10349,514,78,4240
6794,514,87,19416
3519,514,64,13478
5261,515,64,45583
6753,515,70,6887
4975,515,70,34399
6814,515,40,12451
4482,515,96,12511
5594,515,38,37716
1852,515,40,41976
11141,515,14,7647
5018,515,93,39232
11089,515,2,31131
7713,516,34,13862
1345,516,14,23461
2832,516,3,38557
11822,516,54,29606
3559,516,53,45991
7457,516,44,731
10420,516,68,40207
6269,516,74,36614
6304,516,86,28921
6544,516,31,2368
9149,517,49,28346
6182,517,46,40942
2587,517,23,45703
8463,517,17,38098
1093,517,85,16741
1555,517,73,9461
9017,517,95,27058
3428,517,34,40587
7276,517,47,6611
6484,517,91,14079
7724,518,3,6790
10550,518,89,30482
5144,518,3,15810
10119,518,20,34358
7030,518,81,12139
435,518,88,17593
11821,518,59,15225
5890,518,92,42890
3085,518,71,16972
624,518,82,20274
4447,519,29,31725
10091,519,83,28809
7004,519,61,44527
7517,519,53,45312
3907,519,14,4907
3243,519,3,4565
6378,519,0,24966
9380,519,10,44890
8243,519,45,2486
2563,519,1,38019
3661,520,34,39810
7083,520,47,43327
11580,520,69,18315
11063,520,12,6363
4283,520,16,17750
10081,520,59,22491
3507,520,24,46471
2405,520,11,16607
11757,520,84,46554
1093,520,94,19994
10346,521,75,8501
1049,521,91,49229
5355,521,93,17537
7668,521,43,44317
4622,521,77,20902
2804,521,5,38172
10714,521,1,30979
10792,521,3,35228
8371,521,35,45650
905,521,60,30216
6017,522,7,22431
11327,522,65,36958
9483,522,60,20150
4275,522,93,25571
2177,522,52,49177
2906,522,97,8849
3168,522,49,553
10821,522,51,2834
11637,522,85,27790
3077,522,53,13790
2093,523,2,33548
2233,523,14,18824
9151,523,44,34040
9432,523,97,1498
2631,523,93,6003
6834,523,59,46138
5709,523,8,31094
9963,523,48,7148
7340,523,25,16139
7915,523,30,24079
7756,524,73,44649
6557,524,78,4837
7090,524,35,13910
5708,524,65,30987
5184,524,94,25864
7251,524,62,37364
9000,524,52,33709
6075,524,91,8868
10334,524,92,25
9368,524,23,433
7169,525,10,10647
3045,525,82,23804
94,525,43,6150
6784,525,1,871
3153,525,53,1716
4494,525,77,48611
2552,525,66,21713
7357,525,89,39461
3168,525,88,18785
8600,525,92,26387
5283,526,58,42437
5688,526,2,9074
7248,526,85,41587
1535,526,76,6299
1348,526,97,32608
1249,526,96,17062
2184,526,38,22321
3460,526,84,12588
7751,526,25,47062
4586,526,1,19338
1905,527,82,23887
11669,527,65,4465
6943,527,94,45269
6036,527,67,41634
7067,527,7,11693
2547,527,68,49717
7542,527,54,21101
2157,527,97,2398
6555,527,42,20507
2079,527,90,6453
9906,528,40,45639
3093,528,77,39575
5695,528,93,40930
11818,528,43,45523
2719,528,52,16384
11365,528,96,8799
3441,528,43,22938
527,528,72,516
2138,528,72,160
10932,528,5,31365
7790,529,92,36501
2322,529,72,49732
9641,529,65,1453
7436,529,39,17706
10511,529,15,42677
4927,529,37,10056
10315,529,99,30665
7586,529,4,37289
173,529,31,44386
4418,529,70,43815
7561,530,40,22830
2688,530,90,46398
4764,530,63,43683
4585,530,3,10003
8816,530,36,37736
11813,530,34,47721
4368,530,87,11802
3522,530,52,42372
8491,530,69,38156
9061,530,61,16150
6206,531,13,19542
6641,531,42,29934
10106,531,25,39832
5506,531,41,34006
1896,531,23,13796
2565,531,10,49109
7991,531,67,3949
763,531,51,22449
4472,531,77,3276
10280,531,62,21443
10103,532,92,22164
2140,532,75,27059
8347,532,100,49481
868,532,69,7263
6479,532,5,48913
6553,532,24,3755
7047,532,35,26434
10751,532,77,12959
11482,532,73,5535
1380,532,17,8760
5353,533,70,17424
10128,533,65,30999
8251,533,35,31451
6578,533,20,31677
93,533,89,18957
9493,533,98,4336
7844,533,67,38762
6413,533,40,25919
3000,533,4,12604
8328,533,32,4073
11527,534,20,47735
4263,534,0,15371
3117,534,81,24706
8221,534,72,43922
5413,534,29,5604
6392,534,47,3944
8935,534,70,38555
11391,534,29,12419
5165,534,50,43830
9550,534,41,9343
5620,535,30,17397
5711,535,16,22669
1508,535,72,13413
9377,535,51,40047
4434,535,72,21843
4146,535,9,5121
10271,535,47,245
5865,535,47,1448
6202,535,0,16195
675,535,29,26297
9890,536,26,42579
4764,536,57,32181
1043,536,77,45602
8001,536,63,31770
464,536,69,3219
1923,536,86,12347
8995,536,39,42415
11283,536,14,41925
8778,536,86,25836
6226,536,8,35615
6819,537,92,21697
3648,537,72,30699
3979,537,74,26993
2131,537,99,2522
7390,537,94,9088
10749,537,0,15642
9853,537,74,2699
8050,537,63,15326
8253,537,93,38415
9942,537,21,43176
4124,538,16,37307
10684,538,62,14283
3221,538,56,2283
553,538,2,39359
8870,538,39,17197
11342,538,93,44447
9369,538,95,39342
9298,538,7,33586
541,538,83,36099
11013,538,94,29917
10888,539,54,41950
5570,539,58,22828
11038,539,61,1635
6157,539,83,3543
2201,539,55,39857
10240,539,11,25163
5614,539,37,45104
3138,539,47,29768
7490,539,76,32452
7987,539,0,32824
3808,540,73,40875
9540,540,24,30230
5057,540,65,1102
7994,540,97,35064
4038,540,73,45641
6118,540,1,34254
9080,540,8,1596
10068,540,25,20081
2715,540,18,39379
5626,540,31,38982
1340,541,7,17575
6285,541,56,37059
3006,541,94,46180
6025,541,39,34864
362,541,51,27080
10414,541,52,26827
2027,541,10,1748
10363,541,36,45340
873,541,2,37375
11533,541,31,20933
5643,542,21,9176
1203,542,69,42327
10440,542,11,10834
10006,542,49,26282
797,542,1,24779
8371,542,37,14928
7603,542,73,19691
8370,542,41,33023
2812,542,77,14700
10880,542,77,42811
8480,543,91,25196
595,543,6,47377
4962,543,62,15673
7520,543,69,10290
5500,543,77,23676
982,543,19,12655
6699,543,98,47475
9987,543,41,20504
10332,543,18,37594
1037,543,92,35627
11643,544,69,6766
7008,544,84,20840
536,544,26,18807
11812,544,79,30707
3314,544,71,40259
2357,544,44,19413
3864,544,97,42602
2558,544,24,23190
5803,544,17,48315
9246,544,82,18054
1013,545,5,13467
6207,545,13,2547
8551,545,78,5307
5745,545,69,22451
3996,545,98,10507
4796,545,11,28941
9839,545,26,28151
2391,545,68,49020
1617,545,81,7107
3422,545,4,16564
11684,546,72,25786
4547,546,38,24472
3775,546,83,20224
3709,546,37,27995
9416,546,57,10121
180,546,74,19176
1827,546,17,29957
1866,546,29,21571
7759,546,27,8128
10236,546,83,41532
10902,547,82,31345
763,547,73,6118
8950,547,81,20911
380,547,86,36969
2502,547,48,16119
1071,547,6,13152
9798,547,54,47803
277,547,65,34824
3362,547,63,38000
950,547,18,16929
1423,548,90,40474
5072,548,95,38902
231,548,75,35368
796,548,5,34329
10530,548,87,4468
11715,548,83,38637
6323,548,7,14018
898,548,71,9111
525,548,62,20004
2054,548,57,26994
9209,549,46,21753
6442,549,43,16241
7088,549,40,21588
191,549,72,39721
10255,549,19,27457
959,549,63,1620
6084,549,14,10009
3198,549,16,41343
10806,549,5,5489
5036,549,73,32633
7156,550,56,38255
8510,550,69,22948
8584,550,96,32189
9049,550,49,47950
4174,550,8,36157
4655,550,62,41947
3492,550,16,47529
4609,550,18,35834
9602,550,53,45067
828,550,94,31718
10529,551,71,46141
6641,551,54,7872
1187,551,94,10373
7189,551,44,22835
2315,551,58,17941
1761,551,90,38320
5194,551,12,20753
1736,551,83,30390
5686,551,49,20828
2293,551,46,20990
6635,552,48,3423
3421,552,82,43924
3687,552,76,40899
7258,552,21,28743
3585,552,87,7391
5359,552,29,5080
8302,552,51,35823
6663,552,34,7875
9091,552,46,29466
7562,552,47,16149
6185,553,81,6231
5923,553,44,11480
8702,553,75,11099
1677,553,77,41820
8359,553,6,7384
5913,553,73,27644
2678,553,39,13363
6005,553,52,47652
3869,553,48,47644
8854,553,66,41792
8357,554,16,16871
8970,554,2,42975
10341,554,20,11836
9184,554,35,24259
3046,554,69,10843
9946,554,98,16873
11354,554,98,30092
9610,554,18,40898
4140,554,94,47410
9495,554,50,16047
5906,555,34,1910
4572,555,90,1912
1822,555,85,16131
1641,555,51,37891
6487,555,79,13096
2058,555,84,36836
6545,555,15,18018
8438,555,90,2786
2671,555,96,37735
3403,555,39,24522
6105,556,91,31853
3812,556,45,10328
4174,556,43,32427
10581,556,27,33063
3040,556,30,19208
9154,556,59,34579
1123,556,83,25989
5188,556,29,46799
9755,556,5,16446
2929,556,58,4001
1045,557,42,23863
453,557,83,20132
9666,557,59,14824
2253,557,69,17579
7773,557,48,20553
3940,557,6,32623
179,557,60,48894
9586,557,96,22677
6293,557,89,14559
602,557,45,5097
7652,558,46,46278
4852,558,94,4396
4728,558,51,20380
6270,558,46,23976
5074,558,50,35954
3688,558,45,152
11347,558,12,36135
9702,558,74,2234
2382,558,50,22774
2075,558,76,46206
3166,559,70,22498
9988,559,88,27281
11274,559,52,22031
7728,559,90,31206
413,559,93,26664
3631,559,65,16144
2498,559,26,25029
5499,559,2,6258
7002,559,59,46334
5016,559,9,41579
7481,560,70,40357
11792,560,51,20254
2365,560,11,5126
369,560,20,41123
1809,560,34,21338
6482,560,64,5807
177,560,75,20508
11153,560,46,4343
10458,560,53,18784
724,560,98,7019
10100,561,25,17404
3827,561,18,32146
767,561,30,15306
9962,561,93,5978
9391,561,49,46828
1849,561,12,27791
8046,561,61,20393
2973,561,74,9396
10975,561,57,3866
1415,561,12,22625
572,562,89,25776
7973,562,24,21015
3038,562,66,22542
11602,562,84,39391
8837,562,48,1187
3990,562,67,24828
11669,562,88,42780
4584,562,31,25301
2516,562,84,33210
8711,562,19,47912
3999,563,92,19540
3021,563,9,24802
4348,563,85,45927
3141,563,81,13481
4243,563,23,15774
9510,563,96,16689
483,563,28,14654
4750,563,27,38763
10468,563,23,29231
6375,563,90,10548
2745,564,17,34792
6519,564,55,44818
5560,564,73,39478
403,564,66,18965
9334,564,33,8676
1256,564,70,7019
6620,564,97,63
312,564,8,40177
5445,564,70,36753
11097,564,22,49455
2261,565,4,22624
6553,565,9,21217
2468,565,70,15942
4128,565,46,6931
9468,565,71,43038
3731,565,73,4332
3504,565,18,38942
2911,565,53,33729
1049,565,82,40650
266,565,80,32573
6334,566,98,31367
10080,566,27,41350
